Date,Open,High,Low,Close,Adj Close,Volume
2016-05-06,0.05,0.05,0.04,0.05,0.05,158000
2016-05-09,0.05,0.06,0.05,0.05,0.05,252000
2016-05-10,0.05,0.06,0.04,0.06,0.06,219000
2016-05-11,0.05,0.05,0.04,0.05,0.05,55000
2016-05-12,0.05,0.06,0.04,0.05,0.05,142000
2016-05-13,0.05,0.05,0.04,0.04,0.04,13000
2016-05-16,0.03,0.03,0.03,0.03,0.03,0
2016-05-17,0.04,0.04,0.04,0.04,0.04,231000
2016-05-18,0.03,0.03,0.03,0.03,0.03,0
2016-05-19,0.05,0.05,0.05,0.05,0.05,5000
2016-05-20,0.05,0.05,0.05,0.05,0.05,34000
2016-05-23,72.0,73.0,69.67,70.0,70.0,84799
2016-05-24,0.03,0.03,0.03,0.03,0.03,0
2016-05-25,19.61,20.31,19.52,20.0,20.0,675166
2016-05-26,0.03,0.03,0.03,0.03,0.03,198280
2016-05-27,19.5,19.99,19.5,19.9,19.9,285554
2016-05-31,0.04,0.04,0.03,0.03,0.03,0
2016-06-01,0.05,0.05,0.05,0.05,0.05,40000
2016-06-02,0.03,0.03,0.03,0.03,0.03,0
2016-06-03,0.03,0.03,0.03,0.03,0.03,287
2016-06-06,0.05,0.05,0.04,0.04,0.04,176000
2016-06-07,73.13,78.4,72.51,77.63,77.63,207496
2016-06-08,0.04,0.05,0.04,0.04,0.04,377000
2016-06-09,77.4,77.4,74.49,74.49,74.49,53274
2016-06-10,74.5,74.81,72.6,73.25,73.25,58084
2016-06-13,0.04,0.04,0.04,0.04,0.04,138000
2016-06-14,0.04,0.04,0.04,0.04,0.04,616000
2016-06-15,0.04,0.04,0.04,0.04,0.04,215000
2016-06-16,0.04,0.04,0.04,0.04,0.04,183000
2016-06-17,0.06,0.06,0.06,0.06,0.06,3977
2016-06-20,19.0,19.2,18.91,19.05,19.05,380074
2016-06-21,18.86,19.49,18.86,19.49,19.49,930309
2016-06-22,75.0,75.0,72.23,74.53,74.53,50410
2016-06-23,74.0,74.02,72.97,73.0,73.0,87751
2016-06-24,19.01,19.16,18.2,19.2,19.2,390070
2016-06-27,70.05,70.49,68.5,69.3,69.3,43219
2016-06-28,18.08,18.5,18.08,18.39,18.39,644559
2016-06-29,0.05,0.05,0.05,0.05,0.05,0
2016-06-30,0.04,0.04,0.04,0.04,0.04,20000
2016-07-01,68.7,69.5,67.18,69.0,69.0,22738
2016-07-05,0.04,19.2,0.04,19.2,19.2,760850
2016-07-06,68.31,69.63,68.18,68.5,68.5,84643
2016-07-07,68.65,70.1,68.49,68.5,68.5,65938
2016-07-08,0.06,0.06,0.06,0.06,0.06,0
2016-07-11,0.04,0.04,0.04,0.04,0.04,159000
2016-07-12,0.04,0.04,0.04,0.04,0.04,185000
2016-07-13,19.4,19.68,19.27,19.68,19.68,735286
2016-07-14,0.04,0.04,0.04,0.04,0.04,364000
2016-07-15,0.04,0.04,0.04,0.04,0.04,48000
2016-07-18,19.5,19.5,19.08,19.25,19.25,1100610
2016-07-19,75.09,75.23,74.35,75.23,75.23,33631
2016-07-20,19.47,19.61,19.13,19.38,19.38,838518
2016-07-21,19.6,19.6,19.26,19.46,19.46,1100796
2016-07-22,0.04,0.04,0.04,0.04,0.04,48000
2016-07-25,19.4,19.55,19.2,19.38,19.38,1129029
2016-07-26,19.5,19.76,19.28,19.71,19.71,1339398
2016-07-27,19.7,19.93,19.39,19.79,19.79,957852
2016-07-28,19.74,19.78,19.48,19.59,19.59,894988
2016-07-29,19.4,19.68,19.3,19.51,19.51,726907
2016-08-01,0.04,0.04,0.04,0.04,0.04,0
2016-08-02,74.82,74.82,72.11,72.11,72.11,36161
2016-08-03,72.5,73.39,69.5,69.5,69.5,47401
2016-08-04,0.03,0.04,0.03,0.04,0.04,263000
2016-08-05,0.04,0.04,0.03,0.03,0.03,645000
2016-08-08,71.3,73.65,70.65,73.65,73.65,18474
2016-08-09,0.06,0.06,0.06,0.06,0.06,0
2016-08-10,74.36,74.36,72.45,73.18,73.18,32485
2016-08-11,73.0,74.48,72.56,74.0,74.0,35921
2016-08-12,72.99,73.98,72.5,73.0,73.0,40075
2016-08-15,0.06,0.06,0.06,0.06,0.06,0
2016-08-16,0.06,0.06,0.06,0.06,0.06,0
2016-08-17,0.06,0.06,0.06,0.06,0.06,0
2016-08-18,0.06,0.06,0.06,0.06,0.06,0
2016-08-19,70.75,70.75,68.08,68.65,68.65,35740
2016-08-22,69.0,69.44,67.67,68.03,68.03,26095
2016-08-23,0.03,0.03,0.02,0.02,0.02,639000
2016-08-24,0.03,0.04,0.02,0.04,0.04,318000
2016-08-25,63.45,63.81,63.3,63.39,63.39,39692
2016-08-26,0.06,0.06,0.06,0.06,0.06,0
2016-08-29,64.5,64.8,63.81,64.79,64.79,9556
2016-08-30,0.03,0.03,0.02,0.02,0.02,326000
2016-08-31,0.06,0.06,0.06,0.06,0.06,111679
2016-09-01,0.03,0.03,0.03,0.03,0.03,30000
2016-09-02,0.06,0.06,0.06,0.06,0.06,0
2016-09-06,64.5,66.05,0.02,0.04,0.04,2187352
2016-09-07,0.06,0.06,0.06,0.06,0.06,6888
2016-09-08,0.03,0.04,0.02,0.02,0.02,1415000
2016-09-09,64.5,64.89,62.4,62.86,62.86,40726
2016-09-12,62.86,62.99,61.2,61.54,61.54,32778
2016-09-13,0.04,0.04,0.04,0.04,0.04,1645000
2016-09-14,62.34,62.4,61.7,62.01,62.01,41124
2016-09-15,62.01,62.54,60.01,60.45,60.45,40162
2016-09-16,0.06,0.06,0.06,0.06,0.06,0
2016-09-19,0.04,0.04,0.04,0.04,0.04,458401
2016-09-20,62.1,62.97,61.04,62.97,62.97,25824
2016-09-21,0.09,0.12,0.08,0.08,0.08,4569707
2016-09-22,0.04,0.04,0.04,0.04,0.04,3000
2016-09-23,0.07,0.08,0.05,0.06,0.06,2347337
2016-09-26,64.89,64.98,63.45,64.18,64.18,41720
2016-09-27,0.06,0.06,0.04,0.05,0.05,1851943
2016-09-28,0.04,0.04,0.04,0.04,0.04,0
2016-09-29,0.04,0.04,0.04,0.04,0.04,775
